index,model,panel,gene_symbol,mean,std
13307,Txn_Jatin,2_cancer,TNS1,0.0009593363373520667,0.0014428371135526933
2273,Txn_Jatin,2_cancer,CHRDL1,0.0009583293114697333,0.0016598750578480778
11608,Txn_Jatin,2_cancer,SLC27A3,0.0009577824784272,0.0016589279152351526
4835,Txn_Jatin,2_cancer,GINS1,0.0009577321153381667,0.001504310765107061
4373,Txn_Jatin,2_cancer,FGFR3,0.0009570039460151,0.0016575794575420563
154,Txn_Jatin,2_cancer,ACOXL,0.0009536018475055333,0.0016516868500711325
14107,Txn_Jatin,2_cancer,VSIR,0.0009517087955488,0.0015097527408772253
13055,Txn_Jatin,2_cancer,TMEM132C,0.0009498223319198,0.0016451405370486439
3015,Txn_Jatin,2_cancer,DAO,0.0009498140962794667,0.0016451262725011536
9278,Txn_Jatin,2_cancer,PIP5K1B,0.0009467751345550755,0.0015804129328125438
10464,Txn_Jatin,2_cancer,RETN,0.0009454449744071306,0.001558096347198847
11394,Txn_Jatin,2_cancer,SHMT2,0.0009426280028077,0.0016326795935001147
12282,Txn_Jatin,2_cancer,ST6GALNAC3,0.0009419719250861666,0.0013861833232101473
12901,Txn_Jatin,2_cancer,TIE1,0.0009385541909982001,0.0016256235444655866
12515,Txn_Jatin,2_cancer,SYPL2,0.0009374191533903,0.0016236576016602023
9376,Txn_Jatin,2_cancer,PLCXD3,0.0009364592004601999,0.0016219949144123946
8016,Txn_Jatin,2_cancer,NDNF,0.0009348973219004001,0.0016192896613915686
10307,Txn_Jatin,2_cancer,RASGRF1,0.0009340266782830279,0.0015810687971841624
6321,Txn_Jatin,2_cancer,KIF22,0.0009340017726799667,0.0016177385246410993
5162,Txn_Jatin,2_cancer,GRIK4,0.0009336172449201334,0.0016170725030241473
2952,Txn_Jatin,2_cancer,CYBRD1,0.0009330780663944667,0.0016161386184233425
12395,Txn_Jatin,2_cancer,STX12,0.0009329468887560333,0.0016159114120887592
1,Txn_Jatin,2_cancer,A2M,0.0009321487132060666,0.0016145289314828575
6830,Txn_Jatin,2_cancer,LRRC36,0.0009314157899629333,0.0016132594711877025
963,Txn_Jatin,2_cancer,ASF1B,0.0009303462338171334,0.0016114069456016292
9006,Txn_Jatin,2_cancer,PDE8B,0.0009289419709197,0.0016089746909160908
3259,Txn_Jatin,2_cancer,DKC1,0.0009279198967531,0.0016072044065304361
356,Txn_Jatin,2_cancer,AFF3,0.0009267122591803587,0.0015613240692430004
6114,Txn_Jatin,2_cancer,JPH3,0.0009259888003753,0.0016038596494897743
1949,Txn_Jatin,2_cancer,CDC20,0.0009245973221966667,0.001601449538586758
12805,Txn_Jatin,2_cancer,TFAP2A,0.0009222029650305001,0.0012521121680870069
13864,Txn_Jatin,2_cancer,UHRF1,0.0009213367387658082,0.0015233708269371481
