espresso_auroc,espresso_auprc,raw_auroc,raw_auprc,delta_auroc,delta_auprc
0.7602395209580839,0.35176871578306884,0.7616766467065869,0.3528337120105523,-0.0014371257485029654,-0.0010649962274834612
0.6895808383233534,0.2550364161473597,0.7073053892215568,0.27202574944749824,-0.01772455089820346,-0.01698933330013852
0.7049101796407186,0.44768557162291867,0.7180838323353294,0.46133143516376107,-0.013173652694610793,-0.013645863540842407
0.6826347305389222,0.37606413298057506,0.6970059880239522,0.3167438060579029,-0.014371257485029987,0.05932032692267214
0.738682634730539,0.3423933551316165,0.7293413173652695,0.3280255373070128,0.009341317365269441,0.014367817824603724
0.6562874251497006,0.27269372051389434,0.6723353293413173,0.2725420768452623,-0.016047904191616724,0.00015164366863201773
0.7209580838323353,0.27638959514782063,0.7382035928143713,0.2529457716491677,-0.01724550898203603,0.023443823498652927
0.7827544910179641,0.36245141397271385,0.772694610778443,0.3553342177008529,0.01005988023952109,0.0071171962718609705
0.5540119760479042,0.27412631089156814,0.5667065868263473,0.22782050855069352,-0.012694610778443138,0.04630580234087461
0.7238323353293413,0.3307415277711938,0.7324550898203593,0.3130449298074841,-0.008622754491018014,0.017696597963709704
0.6210778443113772,0.31449681481766856,0.6229940119760479,0.27051114529121445,-0.0019161676646706205,0.04398566952645411
0.7154491017964071,0.3656374913228316,0.7307784431137724,0.345844893859448,-0.015329341317365297,0.019792597463383577
0.7070658682634731,0.2999308339884933,0.732934131736527,0.3181821012159238,-0.025868263473053932,-0.01825126722743048
0.758562874251497,0.2957658590652443,0.7688622754491018,0.30391099249503073,-0.010299401197604752,-0.008145133429786455
0.7279041916167664,0.29420433552832975,0.7195209580838324,0.2834159770418153,0.00838323353293402,0.010788358486514438
0.6922155688622754,0.37369110006565837,0.6811976047904191,0.3233424126219472,0.01101796407185629,0.05034868744371118
0.7588023952095808,0.2683428059676368,0.7568862275449102,0.27396101001924633,0.0019161676646706205,-0.00561820405160951
0.6586826347305389,0.3906181257011644,0.6735329341317365,0.38019243420266324,-0.014850299401197642,0.010425691498501144
0.7408383233532935,0.27156555607365956,0.7580838323353294,0.27560804371343917,-0.017245508982035918,-0.004042487639779602
0.652934131736527,0.2503267418318169,0.6716167664670659,0.26848000427886637,-0.018682634730538883,-0.018153262447049456
0.6591616766467066,0.26620081756774383,0.6534131736526946,0.22475989159372076,0.0057485029940119725,0.041440925974023074
0.8031137724550897,0.39285206698232766,0.8064670658682634,0.36917423338152944,-0.003353293413173697,0.023677833600798226
0.6196407185628742,0.24466291271976856,0.6411976047904191,0.2716739426655965,-0.021556886227544925,-0.027011029945827963
0.7166467065868264,0.33311116341061725,0.738682634730539,0.3522135170972005,-0.02203592814371258,-0.01910235368658325
0.7250299401197605,0.3326391067643025,0.7269461077844313,0.3083405131431924,-0.0019161676646707315,0.024298593621110087
0.6524550898203594,0.2970374838368985,0.6665868263473055,0.27867861583641,-0.014131736526946104,0.01835886800048847
0.6570059880239522,0.3762580505088866,0.6756886227544912,0.3701804614384008,-0.018682634730538994,0.006077589070485834
0.7317365269461078,0.3368395904365966,0.7396407185628743,0.3546513759127663,-0.007904191616766476,-0.017811785476169684
0.6840718562874251,0.2977410007714751,0.6979640718562874,0.3125943668186819,-0.013892215568862332,-0.014853366047206829
0.8419161676646706,0.38756555528435815,0.835928143712575,0.34700151479966923,0.0059880239520956335,0.040564040484688924
0.6673053892215569,0.2653963912886836,0.6716167664670658,0.25520051609576494,-0.004311377245508896,0.010195875192918646
0.6874251497005988,0.2865757271447445,0.6941317365269462,0.24655471906339424,-0.006706586826347394,0.04002100808135026
0.6689820359281436,0.27058013624486854,0.6850299401197605,0.28082909600492134,-0.016047904191616835,-0.0102489597600528
0.7667065868263473,0.5088780059058937,0.7755688622754491,0.5124025057310375,-0.008862275449101786,-0.003524499825143801
0.6292215568862276,0.23179836214644833,0.6191616766467066,0.21041495900719795,0.01005988023952098,0.021383403139250384
0.662754491017964,0.28051919076908344,0.6881437125748503,0.27840519445333195,-0.025389221556886277,0.0021139963157514874
0.6514970059880238,0.2504022891167844,0.6500598802395208,0.24899795674281094,0.0014371257485030764,0.0014043323739734714
0.6253892215568861,0.3088294604635244,0.6493413173652695,0.33280018991940624,-0.02395209580838331,-0.023970729455881856
